2024-12-14T19:20:34.337Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.343Z [INFO]: Started polling for order statuses.
2024-12-14T19:20:34.509Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T19:20:34.510Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.531Z [ERROR]: Error adding symbol WKEY to watchlist: this.restClient.getIntradayHighFromAgg is not a function
2024-12-14T19:20:34.566Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:52.822Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:52.830Z [INFO]: Started polling for order statuses.
2024-12-14T20:25:53.165Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:25:53.168Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:53.219Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:53.446Z [INFO]: Subscribed to WKEY quote data.
2024-12-14T20:26:07.216Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.222Z [INFO]: Started polling for order statuses.
2024-12-14T20:26:07.390Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:26:07.391Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.443Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:26:07.585Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T15:48:43.458Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.466Z [INFO]: Started polling for order statuses.
2024-12-15T15:48:43.628Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T15:48:43.630Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.678Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T15:48:43.789Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T23:14:36.467Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.477Z [INFO]: Started polling for order statuses.
2024-12-15T23:14:36.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T23:14:36.647Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.701Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T23:14:36.835Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:03:18.142Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.148Z [INFO]: Started polling for order statuses.
2024-12-16T04:03:18.461Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T04:03:18.462Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.524Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T04:03:18.775Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T16:15:54.327Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-023ed6786d3d42ae"}
2024-12-16T16:15:54.343Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ae8da259075749e2"}
2024-12-16T16:15:54.358Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-cc2b21e0961beb63"}
2024-12-16T16:15:54.372Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-14c385400de93147"}
2024-12-16T16:15:54.385Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-125cad68768f83c7"}
2024-12-16T16:15:54.399Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-2f7f6a0f8450dcb8"}
2024-12-16T16:15:54.413Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-046b13f4ea42c242"}
2024-12-16T16:15:54.421Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:15:54.436Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-31442602290de024"}
2024-12-16T16:15:54.449Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-0ff2ed833cc7d828"}
2024-12-16T16:15:54.465Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-46ae3f3165ed0d70"}
2024-12-16T16:15:54.479Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-570dd9c1785c1a1f"}
2024-12-16T16:15:54.494Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-ab410959cbd683aa"}
2024-12-16T16:15:54.516Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-3bffc1b5dee8ee3b"}
2024-12-16T16:15:54.535Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-0941fde0197ef28d"}
2024-12-16T16:15:54.553Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-01accc185bacbd36"}
2024-12-16T16:15:54.573Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-962490063423131d"}
2024-12-16T16:15:54.597Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-a95d4d9c395bc6fe"}
2024-12-16T16:15:54.616Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-5c8b708cee5200ea"}
2024-12-16T16:15:54.630Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-30166c17bd3f043c"}
2024-12-16T16:15:54.645Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-2b3533d77f8f1ad1"}
2024-12-16T16:15:54.660Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-db0409f8c2c66173"}
2024-12-16T16:15:54.673Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-f836e3117c2f5e1a"}
2024-12-16T16:15:54.687Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-12e88448b2c96736"}
2024-12-16T16:15:54.702Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-21ba2526d3253930"}
2024-12-16T16:15:54.716Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-035cc975055d966a"}
2024-12-16T16:15:54.730Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-ede6f413e12512d9"}
2024-12-16T16:15:54.751Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-1bf8e32171fdaedf"}
2024-12-16T16:15:54.773Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-cbeb7008f8d5b9e4"}
2024-12-16T16:15:54.787Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-8dfa5b0d8891f316"}
2024-12-16T16:15:54.800Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-a929853f837b4339"}
2024-12-16T16:15:54.898Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-d279dfca02c3a9d6"}
2024-12-16T16:15:54.914Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-74225ae9b0648c1b"}
2024-12-16T16:15:54.939Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-4928641b7210a73a"}
2024-12-16T16:15:54.971Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-4b69031333166a9e"}
2024-12-16T16:15:54.986Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-ac08f17f87095b2a"}
2024-12-16T16:15:55.001Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-0ed34f997d6a7f62"}
2024-12-16T16:15:55.017Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-094d1eb5cb41e865"}
2024-12-16T16:15:55.032Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-f089069bda926b44"}
2024-12-16T16:15:55.048Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-bfac002f1a0e9138"}
2024-12-16T16:15:55.063Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-07ead07372cfdf01"}
2024-12-16T16:15:55.077Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-d7d34c467b5be4f4"}
2024-12-16T16:15:55.091Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-a02649833a476a47"}
2024-12-16T16:15:55.105Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-d01967cdec54ba5e"}
2024-12-16T16:15:55.120Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-ce33bd99e3abf065"}
2024-12-16T16:15:55.134Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-110b0fd03b047f16"}
2024-12-16T16:15:55.148Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-da8645eea6b3470b"}
2024-12-16T16:15:55.162Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-b24ca8d7e1576019"}
2024-12-16T16:15:55.176Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-faab7b45a4919303"}
2024-12-16T16:15:55.190Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-a857be0d5545bb40"}
2024-12-16T16:15:55.205Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-3ae711d2448e3b67"}
2024-12-16T16:15:55.220Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-e235e74123c2b4f7"}
2024-12-16T16:15:55.234Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-95e72594af46d092"}
2024-12-16T16:15:55.248Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-b1a155a9ffe712c8"}
2024-12-16T16:15:55.262Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.90","extended_hours":true,"client_order_id":"TAKE_PROFIT-251dddf8d2b49b36"}
2024-12-16T16:15:55.280Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-8024ef5fced248ce"}
2024-12-16T16:15:55.377Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-ab2eed05d4b7f046"}
2024-12-16T16:15:55.391Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-18f25ae1e230c507"}
2024-12-16T16:15:55.406Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-736ac228a559b817"}
2024-12-16T16:15:55.420Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-8f8b71465ed6c2f1"}
2024-12-16T16:15:55.468Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-6ee503dcef797488"}
2024-12-16T16:15:55.530Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-096c86647896ac32"}
2024-12-16T16:15:55.544Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-badd626c3ff8cbbd"}
2024-12-16T16:15:55.558Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-846d16ac572e3e82"}
2024-12-16T16:15:55.572Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-7ead8d4f9a36e7dd"}
2024-12-16T16:15:55.586Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-49e0bd67dbefffb0"}
2024-12-16T16:16:03.694Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:03.699Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:03.824Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:03.836Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:03.857Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:03.934Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:05.392Z [INFO]: Stop condition met for SIDU. Closing position immediately.
2024-12-16T16:16:05.397Z [INFO]: Closing position with limit order: {"symbol":"SIDU","qty":"18736","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.72","extended_hours":true,"client_order_id":"CLOSE-81b0aac57f771124"}
2024-12-16T16:16:05.450Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:06.214Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:06.704Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:07.281Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:07.342Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:07.408Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:07.420Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:07.479Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:07.484Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T16:16:07.542Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T16:16:09.256Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T16:16:12.942Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-a998cfb07a56b4fa"}
2024-12-16T16:16:12.956Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-1572e804500f3ded"}
2024-12-16T16:16:12.976Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-a2642cb7cf6b3ec3"}
2024-12-16T16:16:12.991Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-06d6b1b0394eb4eb"}
2024-12-16T16:16:13.005Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-0ef459ab00388505"}
2024-12-16T16:16:13.020Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-6066728fa74058db"}
2024-12-16T16:16:13.034Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-937961513fc396b4"}
2024-12-16T16:16:13.058Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-5024d74b25394d9f"}
2024-12-16T16:16:13.078Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-3bb0d994d16c8eb9"}
2024-12-16T16:16:13.092Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-c64acc9755ca5017"}
2024-12-16T16:16:13.107Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-75e5d4cde279e0e3"}
2024-12-16T16:16:13.122Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-69a6660560d42fc2"}
2024-12-16T16:16:13.141Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-8a4a15ec3f35c853"}
2024-12-16T16:16:13.156Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-8c66b6bf5a475e59"}
2024-12-16T16:16:13.171Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-7b1a26db6965e455"}
2024-12-16T16:16:13.185Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-f1b165807359c405"}
2024-12-16T16:16:13.199Z [INFO]: Placing take-profit order: {"symbol":"SIDU","qty":"1873","side":"sell","type":"limit","time_in_force":"day","limit_price":"2.89","extended_hours":true,"client_order_id":"TAKE_PROFIT-77adcc25cc8a3017"}
